SUBJ ID;EXPERIMENT;EV__epsilon;EUT__epsilon;EUT__gamma;SEM__epsilon;SEM__tau;SEU__delta;SEU__epsilon;SEU__gamma;SEU__tau;PT-Edit1__epsilon;PT-Edit1__gamma;PT-Edit1__sigma;PT-Edit1__tau;PT-Edit1__theta;PT-Edit2__epsilon;PT-Edit2__gamma;PT-Edit2__sigma;PT-Edit2__tau;PT-Edit2__theta;CPT-TK__epsilon;CPT-TK__gamma;CPT-TK__sigma;CPT-TK__tau;CPT-TK__theta;CPT-LBW__delta;CPT-LBW__epsilon;CPT-LBW__gamma;CPT-LBW__mu;CPT-LBW__sigma;CPT-LBW__tau;CPT-LBW__theta;CPT-Prelec__alpha;CPT-Prelec__beta;CPT-Prelec__epsilon;CPT-Prelec__gamma;CPT-Prelec__sigma;CPT-Prelec__tau;CPT-Prelec__theta;Dual-1__epsilon;Dual-2__epsilon;Regret-Bell__alpha;Regret-Bell__beta;Regret-Bell__epsilon;Regret-Bell__kappa;Regret-Bell__lambda;Regret-LS__alpha;Regret-LS__beta;Regret-LS__epsilon;Regret-LS__gamma;Regret-LS__kappa;Regret-LS__lambda;Salience__alpha;Salience__beta;Salience__epsilon;Salience__gamma;Salience__rho;Aspiration__alpha;Aspiration__beta;Aspiration__delta;Aspiration__epsilon;Aspiration__gamma;Below-mean Semivariance__epsilon;Below-mean Semivariance__kappa;Certainty Equivalence__epsilon;CoefVar__epsilon;CoefVar__kappa;DFT__epsilon;DFT__gamma;Distracted DFT__epsilon;Distracted DFT__gamma;Distracted DFT__mu;Disappointment-Bell__epsilon;Disappointment-Bell__nu;Disappointment-LS1__alpha;Disappointment-LS1__epsilon;Disappointment-LS1__kappa;Disappointment-LS2__alpha;Disappointment-LS2__epsilon;Disappointment-LS2__gamma;Disappointment-LS2__kappa;Disappointment-DC1__alpha;Disappointment-DC1__beta;Disappointment-DC1__epsilon;Disappointment-DC1__kappa;Disappointment-DC1__lambda;Disappointment-DC2__alpha;Disappointment-DC2__beta;Disappointment-DC2__epsilon;Disappointment-DC2__gamma;Disappointment-DC2__kappa;Disappointment-DC2__lambda;Dual System-M__epsilon;Dual System-M__gamma;Dual System-M__mu;Dual System-LOB__epsilon;Dual System-LOB__gamma;Dual System-LOB__kappa;Dual System-LOB__mu;Mean Alpha-target__alpha;Mean Alpha-target__delta;Mean Alpha-target__epsilon;Mean Alpha-target__kappa;Mean Below-target__delta;Mean Below-target__epsilon;Mean Below-target__kappa;Mean StdDev__epsilon;Mean StdDev__kappa;Mean Target Semivariance__delta;Mean Target Semivariance__epsilon;Mean Target Semivariance__kappa;Mean Variance__epsilon;Mean Variance__kappa;Noisy Retrieval__epsilon;Noisy Retrieval__gamma;Noisy Retrieval__mu;Subjective Expected Pleasure__alpha;Subjective Expected Pleasure__beta;Subjective Expected Pleasure__chi;Subjective Expected Pleasure__epsilon;Subjective Expected Pleasure__kappa;Subjective Expected Pleasure__lambda;Subjective Expected Pleasure__psi;Subjective Expected Pleasure__rho;Subjective Expected Pleasure__upsilon;Odds-based SWU__epsilon;Odds-based SWU__gamma;Odds-based SWU__tau;UWS__iota;UWS__mu;Variance Skewness__epsilon;Variance Skewness__nu;Variance Skewness__phi;Venture__beta;Venture__delta;Venture__epsilon;Venture__gamma;Venture__sigma;Venture__tau;Venture__theta;RAM__epsilon;RAM__gamma;RAM__tau;TAX__epsilon;TAX__gamma;TAX__kappa;TAX__tau;Heuristic BTA__omega;Heuristic CC__omega;Heuristic EP__omega;Heuristic RELM__kappa;Heuristic LL__omega;Heuristic LEPE__omega;Heuristic LPE__omega;Heuristic Minimax__omega;Heuristic Minimax Regret__omega;Heuristic ML__omega;Heuristic MPW__omega;Heuristic Priority__omega;Heuristic Similarity-Leland__alpha;Heuristic Similarity-Leland__beta;Heuristic Similarity-Leland__delta;Heuristic Similarity-Leland__gamma;Heuristic Similarity-Leland__omega
63;Pachur17;0.022982717;0.76491443;0.558594414;0.035488769;0.530712066;1;1.536988509;0.542781048;0.538284718;0.985059956;0.628071956;1;0.666188089;0.754436799;0.294893899;0.801135511;1;0.644003521;0.681796392;0.727255069;0.68645007;1.117120226;0.617851213;0.680285762;0.911889753;1.205933784;0.590188336;1;1.113511641;0.530474612;0.574415371;0.841859663;0.922960482;1.242868073;0.581724975;1.082037826;0.542603963;0.612085721;0.06466193;0.042507618;0.575275074;0.575274758;0.000176493;745.1332191;745.1332191;1.149622349;7.505835729;0.000412592;0.709821745;745.1332189;7.87471E-09;2.60154E-13;0.665851754;0.220011529;0.830671859;4.5521E-14;1.132123105;0.933068652;0.152486708;0.802735642;0.555947097;0.113995341;0.002534395;0.022534029;0.017400369;745.1332191;32.25314924;0.998287191;34.50127617;0.930809284;0.09541688;0.056373744;-0.684775978;1.294509017;0.051190967;0.564872784;1.105220599;1.388114097;0.574184474;4.827405297;9.3846E-23;2.324278188;0.108559253;10.00161839;0.000201481;13.65288039;14.84126597;0.439232038;0.71467854;3.95213E-24;1.53812E-26;0.696664853;0.429257321;0.971263381;0.680471296;0.522629837;0.874052463;0.445544503;3.289028532;1;0.100989533;4.41285E-07;0.506666667;0.041361139;1.508508808;0.059251964;0.343708537;0.62849871;0.089320373;0.003488453;0.10900363;0.001586792;1.540234384;0.522629836;0.344097562;1.944340844;0.773569313;2.08936E-15;0.015003669;0.018171523;33.35915194;1.8334061;194.7650312;0.038837033;1.536988522;0.542781048;0.538284716;7;0.085887035;0.109003629;-0.001586792;-0.234958894;2.24758E-14;0.123345283;0.529018252;0.709628258;1.053785393;0.60912921;0.07892754;0.240277978;0.819717154;0.742247452;1.531241803;0.5436266;0.003863048;0.538573099;0.783783785;0.674418607;0.625;0.275111685;0.5;0.600000003;0.609523808;0.52999999;0.624999998;0.5612245;0.557894737;0.561904763;0.007407857;3.78196E-07;0.458565218;0.975762434;0.788461534
64;Pachur17;0.003117697;1.478232522;0.354483203;0.003117698;1;0.647874703;2.293947031;0.348873655;0.512512488;1.646747905;0.436689672;1.236977428;0.654993027;1;0.884764196;0.51854267;1;0.717687004;1;0.915295203;0.557303118;1.360113807;0.542525123;1;0.556035459;0.829306014;0.579931994;1;1.305568921;0.513450273;1;0.952096121;1.206958847;0.948596618;0.558374003;1.250739379;0.454955466;1;0.01252085;0.01647691;0.243725186;0.243725222;0.000410851;745.1332191;745.1332191;0.356371909;1.336250612;0.001799122;0.339787859;745.133219;343.0834238;1.43345E-14;0.542111707;0.380784129;0.62070072;9.15228E-14;2.400097428;2.65438E-09;0.298881623;1.391996516;0.323249918;0.160287087;0.004829859;0.00159267;0.003641528;745.1332191;7.412350479;0.728250007;6.990399973;0.651179981;0.087865371;0.0138033;-2.185231949;0.229824364;0.001219875;610.8580051;8.119521071;0.885036304;0.521346217;5.15106E-10;3.384828091;3.384828091;0.132415643;2.170492622;2.170493282;7.34447E-12;5.493829013;0.382715878;0.788966368;6.57156E-14;3.05205E-10;0.736416466;0.286558934;0.99656595;1.493690943;0.333214112;0.274491145;0.702506817;3.867055145;0.758939334;0.137593779;8.8721E-08;0.506666667;0.008072295;10.64341501;0.020658493;0.916184072;0.628157803;0.103583361;0.007463217;0.141952117;0.002640309;2.191727129;0.333214113;0.262834977;0.480411881;2.026006763;2.768249334;0.138941235;9.0285E-14;0.003530929;2.768249334;0.158505509;0.158559227;2.125827819;0.336532628;0.603946767;1;1.51871E-14;0.141952116;-0.002640309;-1.928065615;1.973633157;5.08219E-33;0.562414479;0.775588986;1.12317057;1;9.75859E-32;1.11291289;0.503019825;0.772956507;1.851611387;0.380736796;0.262006433;0.586484889;0.594594594;0.534883723;0.5;0.260266959;0.651162795;0.5;0.5;0.569999997;0.5;0.581632649;0.589473685;0.590476187;0.55080949;1.172475765;0.132054967;0.504160676;0.822222223
65;Pachur17;0.002929857;0.181548658;0.031038975;0.008372475;0.115625527;4.47011E-07;607.5626873;1;1;0.005278166;1;9.650654854;0.847505502;0.827743886;0.005460583;1;4.917579283;0.873821028;0.822871565;0.005198556;1;10.56252559;0.859431335;0.739246368;1;0.024379533;1;0.999999513;3.659615958;0.04552054;0.628731544;0.635778995;0.204081601;0.012069697;1;5.784999423;0.551456501;0.72311329;0.001461425;0.000547898;60.48914795;0.405027565;0.000268375;1.0088E-155;745.1332191;9.27089E-13;9.718619377;1.47175E-09;1;3.90214E-21;1.43708E-16;1.05871E-14;13.81035906;0.016836491;1;4.62886E-18;745.1332191;745.1332191;0.561190227;0.000970505;3.87347E-18;0.002929856;3.44294E-18;0.003922825;0.00512412;7.18653E-12;4.905661685;0.756873587;5.814882828;0.724480889;0.106335488;0.002213874;1.944286496;1.001985464;0.008977107;745.133219;1.259650831;0.00869858;1;1.263799858;26.678196;1.488568667;0.039611017;1.17773E-73;0.076029948;17.42072205;3.46648E-28;0.022033469;3.70602E-17;0.000797936;291.3486053;0.008167037;1;0.915818406;0.001466275;1;2.350779513;1;0.156079775;0.609195402;0.001098716;745.1332191;5.84898E-17;0.002929856;0.245495692;0.002929856;4.53421E-15;1.25718E-08;0.002929856;0.009562811;0.002929857;1.7864E-17;0.00816712;1;0.915817212;0.90573168;4.71146E-73;8.659123803;0.008859458;11.19330463;9.74507E-22;1.765909579;2.5704E-21;0.080450964;0.008372475;1;0.115625514;1;0.403224057;0.001660638;0.010256639;-2.123953006;357.4513746;0.355219935;0.036583397;1;1;1.58368E-22;1.1965E-13;4.515140302;0.012497015;0.035623434;2.365112257;1.81998E-15;2.718995833;0.081353348;0.594594598;0.604651164;0.605769227;0.149193987;0.5;0.561904753;0.533333331;0.539999998;0.605769237;0.5;0.536842112;0.580952373;0.491310528;2.601901989;0.040325323;0.073542601;0.65573771
66;Pachur17;0.00655933;1.280148543;0.390126798;0.007239746;0.822355361;0.787962003;2.189267067;0.371262846;0.510126507;1.831278898;0.502340299;1.196192567;0.604170023;1;0.939203842;0.594304711;1;0.641823665;0.775908935;0.809191186;0.649755802;1.393195699;0.52291509;1;0.255740647;0.247124025;0.897697731;0.535934017;1.414581875;0.685708482;1;1.494423131;1.815211535;0.248360882;0.888541265;1.481102992;0.473733857;0.960029052;0.03004455;0.036172449;0.321651778;0.32165559;0.000317074;745.1332191;745.1332191;0.784658076;10.47657365;0.002772482;0.362920277;745.133219;8.08986E-08;1.6795E-14;0.560530453;0.378228615;0.69573821;0.175758213;1.436059275;1.15546E-29;0.094367814;1.571915586;0.37557827;0.113362054;0.004758506;0.005097552;0.007481239;745.1332191;14.40555563;0.883070637;0.034317616;0.023326892;0.139022438;0.032813483;-1.32822749;7.16187E-15;0.005965538;111.0941167;1.692112388;1.558641625;0.41277383;0.314527556;0.023916582;1.965964706;0.108714753;27.28867293;0.00339007;13.04786468;13.04784493;0.928057768;0.579659189;4.82846E-13;4.82881E-13;2.538172965;0.162452748;0.997495915;1.344513008;0.344076927;0.478930686;0.609487689;2.805038195;1;0.088763482;6.65858E-05;0.5;0.019235276;4.670546135;0.042743321;0.63230896;0.641380408;0.078521477;0.009013318;0.097937598;0.002640682;2.380908035;0.344076931;0.329678003;7.505102585;2.453871771;1.83747067;0.082702562;1.27699E-16;0.001528832;2.449549173;0.04089077;0.002494314;2.139696599;0.361622534;0.559935318;1;0.036279779;0.097937601;-0.002640682;2.40805046;0.046455576;3.97789E-31;0.534735968;0.654985623;1.873187815;0.654100853;0.086899801;1.123957853;0.560486403;0.73130419;1.90909109;0.396470885;0.204573777;0.547670594;0.567567569;0.581395346;0.500000001;0.240930052;0.593023264;0.5;0.5;0.569999999;0.500000004;0.530612254;0.578947369;0.552380947;0.035994042;3.154470746;0.95983531;0.279756234;0.742574266
67;Pachur17;0.025187773;0.690098359;0.577434822;0.034769652;0.562499964;1;0.93221852;0.587577367;0.584194653;0.667046015;0.654479153;1;0.694468191;0.641898544;0.391143231;0.733979137;1;0.745048646;0.537441602;0.45894969;0.737193342;1.04842048;0.618708861;0.823224634;0.561351688;0.574539884;0.700793616;0.909863147;1;0.94592094;0.327779654;0.735609421;1.032025542;0.816668695;0.6443009;1;0.63073689;0.64949462;0.07586611;0.051961807;0.468794251;0.468794649;0.000348557;745.1332191;745.1332191;9.128622575;0.878895889;0.000593147;0.810816362;1.95986E-13;745.1332188;2.328923385;0.685150637;0.15269677;0.881516499;0.411082008;1.825279789;0.685534819;0.163187385;0.736507359;0.575600832;0.142940263;0.002876764;0.022303019;0.018176088;1.29166E-12;16.8958592;0.863217205;15.84340642;0.781072507;0.072360232;0.108144078;-0.56400911;2.117735869;0.051190112;0.001134667;2.277880871;0.478696076;0.735548111;0.004090654;2.089615398;2.089615399;0.136538772;0.846821392;0.847738711;2.407174904;2.407174904;0.260555994;0.869466768;1.077005179;1.077332997;0.584625122;0.463167339;0.963236862;0.282668978;0.542574102;3.014540749;0.274811474;2.492198376;0.880880247;0.120421361;0.000123684;0.506666667;0.048280493;1.567864558;0.069676556;0.347560544;0.618616369;0.115347452;0.003573434;0.137579993;0.001618809;1.368957683;0.542574106;0.342116591;0.218047963;3.122447665;2.752717182;0.105490693;8.039488439;2.65982E-05;2.752717182;0.164748023;0.164814631;0.932218501;0.587577364;0.584194665;5;6.9423E-15;0.137579994;-0.001618809;-9.034834973;0.218072783;0.244790246;0.491106691;0.771290925;1;0.570388881;4.48463E-15;0.211638085;0.846385858;0.838432414;0.778093401;0.638982151;0.231732721;0.612631985;0.72972973;0.720930231;0.615384621;0.38507283;0.5;0.628571426;0.638095245;0.52;0.61538461;0.663265299;0.652631576;0.533333331;0.230709141;2.467392434;0.472201278;0.501885425;0.749999995
68;Pachur17;0.004138595;0.128296393;0.56477037;0.005525682;0.564765005;1;1.976024576;0.290980602;0.141457509;0.087100179;0.918031105;2.062216838;0.479882135;0.821367449;0.118164094;0.871540891;1.517297255;0.500865981;0.789167471;0.047090144;1;2.969147697;0.454532775;0.741991457;0.564224776;0.075273552;0.960854369;1;2.882243625;0.296492277;0.380351258;0.174645177;0.606784699;6.394357393;0.323684954;1.670645114;0.347980649;0.743259994;0.024579264;0.038935774;0.369811106;0.369823354;0.000165891;745.1332191;745.1332191;0.550553362;0.550552752;0.000272735;0.627540125;745.1332191;745.1332191;0.828209879;0.064016954;0.241916728;0.410950344;2.83948211;35.74526906;5.71135E-31;0.094735961;0.140826376;0.606637584;0.083556087;0.006558482;0.004359323;0.008495941;745.1332191;1.16556E-10;2.46371E-10;11.31553395;0.751070586;0.285849691;0.034646598;-1.839544542;1.001135788;0.00657251;745.1332191;1.002203238;1.014919906;0.348646811;745.1332191;0.253286229;0.332532919;0.025467679;745.1332191;581.156443;0.260698338;0.294702196;0.074171563;0.836259829;745.1332191;686.9940483;1.939177099;0.255292349;0.998003956;0.264217196;0.297362576;2.776023421;0.994207637;2.67605E-24;0.09625957;0.006650891;745.1332191;0.226666667;0.02968431;5.665513774;0.045142142;0.809258129;0.363476003;0.056736699;0.035730104;0.063122337;0.00540623;1.726914836;0.297362581;0.844540269;0.54169089;0.076504195;8.47284E-28;0.009200434;105.9662345;6.76064E-15;0.619758197;745.1332191;90.79453884;1.976024593;0.290980603;0.141457514;1;0.208526483;0.063122338;-0.00540623;1.721297708;0.363610954;0.406364551;0.060342565;0.927939502;2.591424756;0.665903287;4.7917E-24;1.073827516;0.620834984;0.42070993;1.288492708;0.574797627;1.284324448;0.200985175;0.7027027;0.767441858;0.605769228;0.197868377;0.5;0.504761904;0.5;0.75;0.605769234;0.5;0.54736842;0.752380955;1.296061667;1.444835634;0.75296871;0.29851679;0.774193551
69;Pachur17;0.003006624;0.226636732;0.429293114;0.004422869;0.511306083;5.7277E-07;999999.9713;0.290120605;0.157004065;0.029764631;0.861770778;10.30742586;0.583951401;0.68177889;0.101937493;0.703113575;2.888560117;0.672416321;0.528934498;0.012812259;1;15.85409092;0.523486033;0.589421209;1;0.098183678;0.783195171;1;5.81818265;0.229653691;0.456741092;0.719382709;0.712213717;0.171086171;0.69079132;4.974893086;0.268356829;0.533921746;0.008464233;0.00908749;0.260190667;0.260194023;0.000274841;745.1332191;745.1332191;0.445124617;27.34325705;0.001803832;0.323040762;745.1332191;4.73895E-22;4.36182E-14;0.104104297;0.430077928;0.26956048;0.689499251;6.214853954;1.312756236;0.089887284;0.297222193;0.31131536;0.006085249;0.003619329;0.002655574;0.006353907;3.64603E-12;5.507612939;0.690144465;4.891322394;0.558708678;0.161157694;0.00716342;-2.116847063;1.001738424;0.006931689;745.1332191;1.374267121;1.936702669;0.204634517;4.127479533;7.698364458;2.58772692;0.007264407;6.23755E-18;0.003102744;15.15994141;3.288663305;0.085384014;0.672981734;2.2341E-26;0.000886423;2.424111398;0.143310212;0.99888934;0.490754306;0.203972706;1.656341224;0.987112686;0.057137346;0.147928994;0.002788133;745.1332191;0.237379226;0.02390783;5.066885063;0.007158044;0.917420779;0.356894267;0.057117063;0.034380983;0.00438169;0.00222245;2.10599198;0.203972706;0.761998222;0.309012278;0.308448625;3.219144595;0.001034283;745.1300114;745.1332191;3.214330434;0.125442522;0.129507506;2.576819375;0.196747336;0.195702059;1;0.169787416;0.00438169;-0.002222449;-1.924431401;118.7079997;0.245296568;0.059543234;0.961746176;3.021544134;1;0.160460071;4.201759971;0.142179868;0.157655096;4.406915112;0.132387704;1.0596268;0.116893454;0.513513507;0.697674413;0.567307692;0.207553151;0.5;0.504761908;0.533333332;0.630000002;0.567307699;0.5;0.547368418;0.676190479;1.794059451;3.501631332;0.266978813;0.063306507;0.732142872
70;Pachur17;0.005623424;0.873861332;0.291598604;0.005623424;1;1;0.873863587;0.291598201;1;0.192525784;0.555579027;3.199150578;1;1;0.720437421;0.329364758;1.257111487;1;1;0.180573565;0.583586277;3.076612667;0.826894104;1;0.999999957;0.166155311;0.653410515;0.994036514;2.829623328;0.413027122;1;0.960000638;0.565435955;0.446819311;0.479548541;2.629854078;0.612091722;1;0.009301468;0.008537656;0.350420539;0.350454721;0.000199;745.1332191;745.1332191;0.439600901;10.59958938;0.002965962;0.183550322;745.1332191;0.00049445;1.60053E-14;0.600201682;0.669136425;0.294964873;0.960736298;0.260814005;1.05130571;0.28661322;1.156742438;0.141910344;0.008171369;0.001953843;0.004166585;0.009198325;5.12819E-12;1.004785106;0.50277493;1.130236892;0.443463324;0.11662498;0.008391077;-1.052211721;0.121103531;0.004473463;159.1739695;2.20081E-16;0.507780828;0.354108926;0.986588985;2.307970055;2.307585961;0.010375242;3.823152084;3.832953897;2.004125462;2.014811176;0.984796759;0.317617529;24.36471815;23.85424559;2.234067623;5.38143E-14;0.997466056;0.873861335;0.2915986;4.96556E-13;0.105376594;2.21388E-28;0.289229989;0.003506388;476.1637957;0.107438017;0.005832886;5.085273285;0.008758657;0.503146448;0.156456434;0.005312848;0.021658856;0.006747957;0.001014707;0.873861356;0.291598593;1.08526E-13;0.349001978;1.526510033;2.323185262;0.005604314;100.130904;6.85144E-31;2.309256932;0.180138995;0.197651562;0.873861263;0.291598612;1;1;0.408184992;0.006747956;-0.001014707;4.437730353;2.20837E-17;1.13491E-15;0.097891549;0.725294085;3.128972142;0.548651642;2.05746E-36;0.784982097;0.303552586;1;0.849096725;0.298684745;0.083257286;1;0.540540539;0.5;0.500000004;0.147953747;0.651162793;0.5;0.5;0.520000003;0.500000001;0.540816326;0.55789474;0.533333335;0.293851419;1.016252493;0.168284001;0.341101211;0.752808993
71;Pachur17;0.010614623;0.613091399;0.495113824;0.011317185;0.881469598;0.504008529;0.87687379;0.511832882;0.553457789;0.550861865;0.591104427;1.415037679;0.705339263;0.976216774;0.340928419;0.665077349;1;0.711028921;0.861573036;0.393562366;0.644946322;1.559654784;0.656299044;0.844098338;0.794533626;0.448083572;0.623679108;1;1.515143183;0.643723371;0.749820447;0.544013276;0.762250495;1.387411789;0.455456831;1.187491148;0.622621248;1;0.076840109;0.036330929;0.447761086;0.447765967;0.000219851;745.1332191;745.1332191;0.878034067;118.9687104;0.001771587;0.502323239;436.3854288;1.5718E-152;0.177420018;0.752388272;0.294410869;0.635254573;0.527278099;1.14596E-15;7.995226455;0.447923598;0.328878832;0.500179279;0.112995989;0.004628186;0.007952182;0.013091172;1.14523E-11;17.60838326;0.869517477;20.23172006;0.846614093;0.066156421;0.072972567;-0.773630207;0.140336113;0.009663019;34.75991166;1.457285268;0.80920854;0.495748386;0.503079052;3.165965891;3.165962467;0.110935858;0.82587831;0.825897491;26.303892;20.01839027;0.432607637;0.646798846;3.58041E-45;1.05744E-33;0.198255064;0.421723282;0.950649298;0.097720343;0.488710424;5.691869457;0.052682905;0.197596263;0.45;0.003536362;620.8863657;0.672949247;7.45504E-05;745.1332191;0.040876503;0.49041385;0.268085175;0.079842117;0.013457876;0.095766947;0.002600743;0.683234618;0.488710422;0.085776795;0.606038737;13.59235404;8.47977E-29;0.004104743;228.9334495;1.21234E-32;1.969642706;3.25636E-16;0.045634775;0.826643341;0.480428336;0.68118316;3;0.078620885;0.095766945;-0.002600743;-1.599481115;0.624632356;3.1494E-21;0.205649566;0.78399087;1.690612537;0.503013297;0.124108122;0.369177756;0.666980829;0.878524415;0.695466157;0.529389146;0.254134171;0.688485878;0.648648644;0.627906982;0.519230766;0.267981507;0.558139531;0.533333331;0.56190476;0.520000001;0.519230764;0.52040816;0.557894731;0.51428571;0.102148762;1.178505476;0.920975778;0.383863811;0.744897958
72;Pachur17;0.009107605;0.304820955;0.57509251;0.030342831;0.20276423;1;1.003513478;0.560896508;0.317756355;0.313024214;0.749700631;1;0.552814619;0.70787101;0.185242891;0.836562422;1;0.550169697;0.65531546;0.154340558;0.920737248;1;0.467753263;0.64881391;0.682525515;0.684834943;0.6496182;1;1;0.458864077;0.146669882;0.405884534;0.767361479;2.110686524;0.467564619;1;0.453392484;0.334442369;0.028017677;0.022611987;0.444630912;0.444628257;0.000185096;745.1332191;745.1332191;0.774408043;8.446254264;0.000503404;0.767647459;745.1332191;1.03963E-10;2.49611E-13;0.483249611;0.044343085;1;4.39963E-14;5.33415E-15;6.754307464;0.098601864;0.338291256;0.578298119;0.083562199;0.003626927;0.015075117;0.006748435;745.1332191;11.75472215;0.811840372;13.51360972;0.797069041;0.090499709;0.022621276;-0.999169825;1.001693793;0.037364899;745.1332191;1.091609377;0.509589295;0.678894599;9.152313254;7.113021241;7.113218036;0.062675796;1.06686E-12;1.06548E-12;8.814126497;8.814127392;0.077454995;0.955224886;1.76441E-13;1.7644E-13;0.655704866;0.525328594;0.984587606;0.451197577;0.537624302;0.692177709;0.999672269;40.70039791;0.001541195;0.064349866;4.723100988;0.506666667;0.020669428;3.180113003;0.027875966;0.499670614;0.580619979;0.047426348;0.006858148;0.057327735;0.002265412;1.075712978;0.537624306;0.580464386;4.735084806;0.443732353;1.1035E-11;0.005827398;3.43217E-07;251.9144955;4.539126247;144.0089771;1.12731E-07;1.003513584;0.560896493;0.317756357;2;6.70431E-16;0.057327735;-0.002265412;-1.499321928;0.026485615;0.371415331;0.266141034;0.803495728;1;0.759435045;0.204227855;0.181891363;0.912446105;0.386124451;0.684938797;0.713991458;0.584969078;0.383398938;0.810810815;0.720930237;0.65384616;0.275664794;0.5;0.609523803;0.561904771;0.620000006;0.653846156;0.551020415;0.568421051;0.647619051;2.031985583;2.554137921;0.085008258;0.43833819;0.787878786
73;Pachur17;0.00989949;0.369897809;0.53481888;0.015758252;0.476748357;0.119443433;4.054197721;0.485805123;0.179239609;0.292140734;0.809702336;1.304081027;0.529512148;0.587914235;0.24642937;0.850279505;1.119129284;0.531769449;0.51583066;0.109594584;0.978814131;1.999292951;0.4765334;0.597920396;0.531158039;0.61164873;0.669356727;1;1.363192736;0.667441804;0.199414729;0.602678283;1.260932804;0.969128814;0.597971841;1.169835566;0.597755136;0.263996044;0.051658217;0.052836553;0.464015511;0.463977226;0.000170026;745.1332191;745.1332191;0.670680361;17.65941389;0.002084834;0.397624124;745.1332191;2.97464E-15;1.742537576;0.571490999;0.052019647;1;19.05084564;0.020597907;5.314448476;0.079604962;0.407835997;0.539007295;0.061928145;0.003327674;0.010285517;0.015421944;745.1332191;0.13712594;0.089743793;0.208819753;0.09550324;0.10451863;0.051122699;-1.096152415;1.001224096;0.019717887;745.1332191;1.001129352;0.705774235;0.520886426;745.1332191;1.36692E-24;1.123612887;0.08810933;90.76474128;0.581611783;2.2083E-20;1.052940681;0.185349914;0.847806492;44.34819803;0.84240254;2.341618248;0.243862871;0.9955966;0.500723941;0.426320009;1.056381085;0.693919253;1.427050916;0.400012139;0.055330901;0.235573831;0.370786517;0.036046947;2.533633268;0.059678522;0.536429329;0.445365115;0.071276254;0.00946988;0.074398437;0.002322607;1.396731449;0.426320017;0.525587433;0.788931906;4.157277236;8.68431E-33;0.009974533;36.99941456;2.0361E-07;1.803720324;698.9912238;0.17097032;1.181554089;0.449144134;0.361478012;2;1.99301E-13;0.074398436;-0.002322607;-1.738616617;0.215119711;0.18130356;0.173678926;0.813723614;1.930100467;0.599712129;0.383004067;0.426466604;0.754267307;0.56813504;0.701508902;0.620030734;0.617405562;0.421398587;0.675675677;0.674418612;0.615384611;0.252015035;0.5;0.5;0.5047619;0.660000001;0.61538461;0.510204085;0.578947364;0.685714283;2.085349799;0.250998289;0.385752732;0.425094668;0.786885247
74;Pachur17;0.010353182;2.131235112;0.382364282;0.014718778;0.583111768;1;3.536996737;0.371263545;0.590042431;2.744097667;0.439617156;1;0.667097361;0.802600777;0.353160042;0.720736601;1;0.632978344;0.69416495;1.503701876;0.560418112;1.035719074;0.575306397;0.87650482;0.514999987;1.282889774;0.62314099;1;1;0.656967993;0.70860103;0.754429128;1.147387686;2.262962848;0.515812507;1;0.589583736;0.809207158;0.087230594;0.039304647;0.442880611;0.442879988;0.000206661;745.1332191;745.1332191;0.633030472;2.513303123;0.002421709;0.405448631;745.1332191;33.11037183;7.2037E-14;0.604177643;0.734105506;0.581185845;1.57859E-14;0.000238781;1.13245092;0.079488058;2.656730781;0.374057254;0.128035871;0.003739737;0.010610187;0.008330118;745.1332191;7.2196585;0.716606203;0.605114242;0.170762116;0.3885434;0.076767582;-0.800755492;4.871637726;0.031877168;2.72102E-11;1.000681403;3.135784888;0.386599212;745.1332187;2.535699971;2.535699971;0.121401652;0.394650422;0.39473107;59.31994956;1.03691642;2.220907781;0.456376532;8.8573E-76;0.727789994;1.550458068;0.240518223;0.993613144;0.529405283;0.352729052;5.175177021;0.212829587;0.48630735;0.5;0.010100815;150.1342456;0.539445341;0.025569832;4.848855181;0.08584087;0.40738173;0.636384342;0.07924032;0.007223456;0.102595885;0.002406854;3.852274645;0.352729051;0.302731935;4.3694E-29;1.33664735;2.83837E-24;0.059662602;3.7007E-17;0.592309968;1.850995871;23.69244114;0.020133625;3.536996744;0.371263552;0.590042434;2;2.85098E-16;0.102595883;-0.002406854;-2.535397185;2.20621E-17;0.220901673;1.956371439;0.501554869;1;0.544919121;5.35897E-17;0.938409868;0.626703902;0.742215795;3.118364967;0.412303351;0.209578975;0.596719309;0.7027027;0.604651162;0.557692309;0.28238363;0.546511628;0.552380951;0.504761898;0.600000008;0.557692311;0.551020402;0.557894734;0.628571434;0.273760927;2.585888346;0.588383492;0.438998951;0.85869565
